D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_08_981.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_08_981.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_08_981.jpg,0,1,0,59.13784
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_063.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_063.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_063.jpg,0,1,0,59.26495
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_141.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_141.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_141.jpg,0,1,0,59.39125
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_220.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_220.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_220.jpg,0.1,1,0,59.51364
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_311.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_311.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_311.jpg,0.02105849,1,0,59.61399
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_380.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_380.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_380.jpg,0,1,0,59.73595
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_454.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_454.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_454.jpg,0,1,0,59.82807
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_530.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_530.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_530.jpg,0,1,0,59.95315
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_602.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_602.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_602.jpg,0,1,0,60.031
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_673.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_673.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_673.jpg,0,1,0,60.03106
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_751.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_751.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_751.jpg,-0.2,1,0,60.01649
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_830.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_830.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_830.jpg,-0.0005081967,1,0,60.03128
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_910.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_910.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_910.jpg,0,1,0,60.03127
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_09_981.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_09_981.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_09_981.jpg,0,1,0,60.03063
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_048.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_048.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_048.jpg,0,1,0,60.03139
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_132.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_132.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_132.jpg,-0.05,1,0,60.03073
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_209.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_209.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_209.jpg,-0.25,1,0,60.01272
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_283.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_283.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_283.jpg,-0.09486452,1,0,60.0419
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_372.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_372.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_372.jpg,0,1,0,60.06662
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_445.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_445.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_445.jpg,0,1,0,60.11938
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_513.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_513.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_513.jpg,0,1,0,60.17377
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_600.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_600.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_600.jpg,0,1,0,59.74251
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_670.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_670.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_670.jpg,0,1,0,59.4133
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_743.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_743.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_743.jpg,0,1,0,59.0056
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_836.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_836.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_836.jpg,0,1,0,58.55259
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_905.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_905.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_905.jpg,0,1,0,58.31137
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_10_986.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_10_986.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_10_986.jpg,-0.15,1,0,58.0108
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_054.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_054.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_054.jpg,0,1,0,57.81663
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_121.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_121.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_121.jpg,0,1,0,57.59982
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_189.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_189.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_189.jpg,-0.15,1,0,57.45023
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_281.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_281.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_281.jpg,-0.3191685,0.8450485,0,57.12783
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_365.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_365.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_365.jpg,-0.06876506,0.5946451,0,56.91994
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_442.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_442.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_442.jpg,0,0.3606631,0,56.67231
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_523.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_523.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_523.jpg,-0.2,0.1168714,0,56.32494
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_605.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_605.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_605.jpg,0,0,0,55.89392
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_683.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_683.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_683.jpg,0,0,0,55.44968
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_770.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_770.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_770.jpg,0.05,0,0,55.00736
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_842.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_842.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_842.jpg,0.25,0,0,54.52859
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_11_932.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_11_932.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_11_932.jpg,0.3954183,0,0,53.96524
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_015.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_015.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_015.jpg,0.1491807,0,0,53.3795
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_099.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_099.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_099.jpg,-0.1,0,0,52.93958
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_165.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_165.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_165.jpg,-0.25,0,0,52.56109
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_254.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_254.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_254.jpg,-0.2692686,0,0,52.00674
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_326.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_326.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_326.jpg,-0.05048818,0,0,51.57941
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_401.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_401.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_401.jpg,-0.05,0,0,51.1704
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_476.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_476.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_476.jpg,-0.25,0,0,50.73745
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_548.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_548.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_548.jpg,-0.3815724,0,0,50.34802
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_624.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_624.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_624.jpg,-0.1513542,0,0,49.91087
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_703.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_703.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_703.jpg,-0.1448413,0,0,49.51698
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_777.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_777.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_777.jpg,-0.27378,0,0,49.07751
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_860.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_860.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_860.jpg,-0.0247839,0.0723441,0,48.68368
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_12_937.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_12_937.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_12_937.jpg,0,0.3018513,0,48.45815
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_010.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_010.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_010.jpg,0,0.523324,0,48.46821
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_090.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_090.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_090.jpg,0,0.762418,0,48.74762
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_159.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_159.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_159.jpg,-0.2,0.9711163,0,49.2663
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_235.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_235.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_235.jpg,-0.4,1,0,49.8429
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_307.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_307.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_307.jpg,-0.5500001,1,0,50.21117
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_391.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_391.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_391.jpg,-0.3958932,1,0,50.7251
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_474.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_474.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_474.jpg,-0.1468134,1,0,51.53901
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_551.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_551.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_551.jpg,0,1,0,51.9939
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_618.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_618.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_618.jpg,0.15,1,0,52.52849
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_700.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_700.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_700.jpg,0.35,1,0,52.93452
D:\a\self-driving-car-sim\data\IMG\center_2020_06_03_16_00_13_785.jpg,D:\a\self-driving-car-sim\data\IMG\left_2020_06_03_16_00_13_785.jpg,D:\a\self-driving-car-sim\data\IMG\right_2020_06_03_16_00_13_785.jpg,0.124929,1,0,53.31922
